SYMBOL	ENTREZID	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
RGS12	6002	regulator of G protein signaling 12	-0.125645671871839	7.92628675672255	-1.23044068373687	0.25426527799756	0.692508401331075	-5.36481754326411
RGS14	NA	NA	-0.0288317963617875	8.08444388816451	-0.310304756052431	0.764439630791215	0.939715717110498	-6.05239058878535
RGS16	6004	regulator of G protein signaling 16	0.88726125717899	10.1916044697513	5.78849775236051	0.000447222009819694	0.144542066585677	0.397964001153063
RGS17	26575	regulator of G protein signaling 17	0.636011125618998	8.65751538168341	4.31157341838481	0.00271710878334853	0.237437256820752	-1.22226647695517
RGS18	NA	NA	-0.278536304502718	3.75516633023355	-2.79805681215235	0.0238000155257988	0.350884654965643	-3.25542511838589
RGS2	5997	regulator of G protein signaling 2	0.508357079497311	9.40548983630905	2.73854911329122	0.026151927601214	0.357942944171126	-3.34235415713144
RGS20	8601	regulator of G protein signaling 20	0.20191816070442	6.68151581006752	2.44278864442642	0.0410642908495571	0.402368424637103	-3.76474565928931
RGS21	431704	regulator of G protein signaling 21	-0.174407293978872	4.88052939188615	-1.62748181785307	0.14316345929732	0.576927876575766	-4.88979499312241
RGS3	5998	regulator of G protein signaling 3	0.0451171147565756	7.57826574199606	0.407237947222535	0.694754850822927	0.916181743220655	-6.01573010526151
RGS4	5999	regulator of G protein signaling 4	0.0733975278697461	6.53118058938697	0.604229044702249	0.562809977053241	0.872418117802433	-5.91253713727326
RGS5	8490	regulator of G protein signaling 5	0.0456054852458108	6.00024347512683	0.330972407547318	0.749361151538694	0.934384532324103	-6.04537879469979
RGS6	9628	regulator of G protein signaling 6	-0.428848575767516	6.51362406004027	-2.10971079576055	0.0712281908284731	0.468605288412747	-4.25023129591443
RGS7	6000	regulator of G protein signaling 7	-0.0255033731786591	6.0167728494122	-0.0854602291789748	0.934355181354376	0.983219834406322	-6.09972361846569
RGS7BP	401190	regulator of G protein signaling 7 binding protein	-0.00348711446252337	7.7803866876038	-0.00738079764425552	0.994322711515575	0.998404651137969	-6.10367500509195
RGS8	85397	regulator of G protein signaling 8	0.518749677487118	7.19715511040607	2.01304291248929	0.0845441965107196	0.494351933403324	-4.39049109018371
RGS9BP	388531	regulator of G protein signaling 9 binding protein	-0.054342311185627	6.12900607130102	-0.50819944060849	0.62533829978877	0.892733603914552	-5.96753063965886
RGSL1	NA	NA	-0.041245585787489	4.50906648681367	-0.549940077193174	0.597715420465373	0.884940714582931	-5.94470134241667
RHAG	6005	Rh associated glycoprotein	-0.19023571788816	5.50074013704867	-1.83583583262499	0.104570026329967	0.529814796160261	-4.61539575601217
RHBDD1	84236	rhomboid domain containing 1	0.464648517050494	10.675755526628	3.9029063484119	0.00473344289715054	0.265299695279976	-1.73793310489159
RHBDD2	NA	NA	0.111075770950651	12.899988466333	1.70789597091268	0.126914213435578	0.559638830494589	-4.7855120767549
RHBDD3	NA	NA	-0.0148438359481071	8.34611222122875	-0.160680822217621	0.87641883923315	0.972189319700912	-6.08988088762587
RHBDF1	64285	rhomboid 5 homolog 1	-0.0546795255401935	9.2204555057698	-0.525920725027316	0.613529774838272	0.890635328084222	-5.95804242903943
RHBDF2	79651	rhomboid 5 homolog 2	-0.0934983325568839	6.96647493209325	-0.802741963907668	0.445838292699124	0.814638932174501	-5.77224669390975
RHBDL1	NA	NA	-0.187354133307365	7.68181557868683	-2.1334818970324	0.0662281211464824	0.460656914281955	-4.20461228246005
RHBG	57127	Rh family B glycoprotein	-0.071501103143462	7.02322981152682	-0.799425868886284	0.447648214518286	0.815494230439616	-5.77486961253137
RHCE	6006	Rh blood group CcEe antigens	0.0705023713326658	5.75833047135046	0.665542788093014	0.52484780959404	0.852953551595066	-5.87293131428677
RHCG	NA	NA	-0.0480826230598583	6.36555750085836	-0.53901449397897	0.604881265632869	0.886296922438462	-5.95083805377069
RHD	6007	Rh blood group D antigen	-0.0872568043230588	5.89765935496324	-0.725372632201385	0.489362976609177	0.835142026534703	-5.83102852043388
RHEB	6009	Ras homolog, mTORC1 binding	0.0837162161366099	10.7849561201994	0.755228470665572	0.472247787151255	0.828233532464179	-5.80894865323921
RHEBL1	121268	RHEB like 1	0.0884247287227829	6.30894758751938	0.94909908149883	0.370980766649404	0.769950684977821	-5.64768851794913
RHNO1	83695	RAD9-HUS1-RAD1 interacting nuclear orphan 1	-0.000501037500657703	10.6021184535302	-0.00432185901918393	0.996659903929071	0.999318473606304	-6.103694698289
RHO	6010	rhodopsin	0.0614633350132524	6.63441370303708	0.634298486373486	0.543994600357322	0.863574072140782	-5.89354241770462
RHOB	388	ras homolog family member B	-0.139783323391584	10.2687711177155	-0.93158956001983	0.379417781939231	0.776861033240746	-5.66346852265635
RHOBTB1	9886	Rho related BTB domain containing 1	0.210313431706873	8.90559584755736	1.43518321258562	0.190005458420507	0.631852954867936	-5.12911839503928
RHOBTB2	23221	Rho related BTB domain containing 2	-0.367802237998207	8.4590147916272	-2.80853006915409	0.0234233267797837	0.349537901927521	-3.24045485511614
RHOBTB3	22836	Rho related BTB domain containing 3	-0.0124757532171368	11.2695581804735	-0.121469274023655	0.906383209390613	0.980229246346675	-6.09579875352552
RHOC	389	ras homolog family member C	0.176781565617796	11.9681580870609	2.13343422373012	0.0662329944048597	0.460656914281955	-4.20467932986887
RHOF	54509	ras homolog family member F, filopodia associated	0.204106217824951	7.54411829186268	2.06375388976977	0.0737460311188013	0.474651807284208	-4.30232183236634
RHOG	391	ras homolog family member G	0.0490750501673595	10.5419202417378	0.451750852572574	0.663717024224378	0.904880572408534	-5.99571912220161
RHOH	399	ras homolog family member H	0.0188048166365306	5.70204504919262	0.180756071273443	0.861156607660204	0.969081215417688	-6.08621885825984
RHOJ	57381	ras homolog family member J	-0.815095489703639	10.9776330994676	-3.14665553249237	0.0165556142830999	0.326050696581815	-2.85723112231622
RHOQ	NA	NA	0.00475230010354629	11.1855001598533	0.0450912095233092	0.965164999773003	0.990899524350817	-6.10261434129849
RHOT1	NA	NA	0.0863939190389288	10.7572793112273	0.975346314509788	0.358596730985946	0.761734743204551	-5.62360522097262
RHOT2	NA	NA	-0.140074747367304	9.10794868554549	-1.16139247395927	0.279710545416058	0.712108916129159	-5.4390264764118
RHOU	58480	ras homolog family member U	-0.246881208984256	11.0332663882112	-1.48521312228234	0.176790027049545	0.61829477770474	-5.06838742914051
RHOV	171177	ras homolog family member V	-0.0311274993327711	7.92848342862001	-0.299591636034259	0.772298537023102	0.941766076918058	-6.05585184601288
RHOXF1	NA	NA	0.0200807159433015	6.14924473552511	0.221099564442685	0.830679788761697	0.962132094603773	-6.07757067330191
RHOXF2	84528	Rhox homeobox family member 2	0.0422686307717321	5.9779882533096	0.428837556049371	0.679612317217606	0.910705246093802	-6.00626640677644
RHPN1	114822	rhophilin Rho GTPase binding protein 1	-0.142903240654782	7.11769791571097	-1.22200583044928	0.257266783050093	0.695356775856951	-5.37403614309931
RHPN1-AS1	78998	RHPN1 antisense RNA 1 (head to head)	-0.196513808540655	7.67428326193266	-2.07946792267468	0.0719819063915713	0.470147981754834	-4.28036683009297
RIBC1	158787	RIB43A domain with coiled-coils 1	-0.0252557582799393	6.67072486228684	-0.276840063534949	0.789080938323852	0.948301650520989	-6.06280829396139
RIBC2	26150	RIB43A domain with coiled-coils 2	-0.369330178349871	5.56879830327802	-1.20507512770342	0.268400393200796	0.70475304520023	-5.38939671751684
RIC1	NA	NA	0.0536975070273103	8.79381298308929	0.575826624789438	0.580924012659412	0.878775463377154	-5.92970961291133
RIC8A	NA	NA	-0.0209949312859286	10.0500292258716	-0.230935000235469	0.823293762885481	0.960442948390844	-6.07520231168756
RICTOR	NA	NA	0.0512863463228513	9.27395589480948	0.530792768527008	0.610304100483386	0.889010636071703	-5.95538094098639
RIF1	55183	replication timing regulatory factor 1	-0.180792489651462	9.95274102367732	-1.55428737867735	0.159595497626995	0.598774189126893	-4.98267768436178
RILP	NA	NA	-0.129841186643131	7.69315367970885	-1.47007675328101	0.1806010860553	0.622401424524062	-5.08686101736419
RILPL1	353116	Rab interacting lysosomal protein like 1	0.312632535401601	8.61623984457429	1.88505492751635	0.0970111661417771	0.517651237868162	-4.54875707969547
RIMBP3B	440804	RIMS binding protein 3B	-0.197967418281735	6.84116294704349	-2.13679884026307	0.065889922896875	0.460203669812658	-4.19994659074121
RIMKLA	284716	ribosomal modification protein rimK like family member A	-0.292761664031802	8.20398316524442	-2.46601025475008	0.0396185027386089	0.402161691686236	-3.73146895983621
RIMKLB	57494	ribosomal modification protein rimK like family member B	-0.0304958730894372	9.27988880920069	-0.202938784981349	0.844364633114958	0.964809846855672	-6.08167625051344
RIMOC1	285636	RAB7A interacting MON1-CCZ1 complex subunit 1	0.172867080862371	10.9548028820868	1.71285703601378	0.125970104467529	0.558388667549128	-4.77900742393508
RIMS1	22999	regulating synaptic membrane exocytosis 1	-0.222006291951645	6.26239341676827	-0.834065239929386	0.432541338752991	0.807960143540373	-5.74333621117763
RIMS2	9699	regulating synaptic membrane exocytosis 2	0.268982967224469	7.78704474940889	1.8568680832438	0.101273681492183	0.525398159688408	-4.58699413067958
RIN2	54453	Ras and Rab interactor 2	-0.3458662008938	9.39179959616633	-1.82081593407487	0.107245929212259	0.534006180394126	-4.63614017688226
RIN3	79890	Ras and Rab interactor 3	0.00945139994298455	8.65260599965026	0.0758649817024569	0.94143182795287	0.985628154066788	-6.10061892540608
RING1	6015	ring finger protein 1	0.174575695278476	9.36397849712175	1.63779746317998	0.140976537969774	0.573661835426125	-4.87654327427491
RINL	NA	NA	0.0168583383096694	6.81792970633364	0.177642677439338	0.863519668126783	0.969359024167916	-6.08681477335736
RIOK1	83732	RIO kinase 1	0.135615932259639	9.23316007485657	0.924013894864729	0.383111787478885	0.779460714926307	-5.67022404593554
RIOK2	55781	RIO kinase 2	0.0523200305499465	9.45277770605315	0.364182313817172	0.725374132361498	0.92777718445793	-6.03319459070811
RIOK3	8780	RIO kinase 3	0.385501785642448	9.87934643274249	2.26864460319627	0.0537459461603493	0.434209722352486	-4.01341236215841
RIOX1	79697	ribosomal oxygenase 1	-0.0922665800909827	7.93727704040098	-0.727168925163485	0.488321979185889	0.834508934325202	-5.82972183493272
RIOX2	84864	ribosomal oxygenase 2	0.190443435276152	8.37868725791107	1.92584705564319	0.0911455012794291	0.508374657632984	-4.49308634566224
RIPK1	8737	receptor interacting serine/threonine kinase 1	-0.071401146925884	9.25557602233842	-0.503050524143913	0.628791259223157	0.893778646147446	-5.97023059568922
RIPK2	8767	receptor interacting serine/threonine kinase 2	-0.00256677184801676	10.3995838077296	-0.0151405204274888	0.988299299788693	0.996388483451836	-6.10358176703033
RIPK3	NA	NA	0.0716550340462307	6.30342926880827	0.753004835509333	0.473508746468464	0.828929747391346	-5.8106195353473
RIPK4	54101	receptor interacting serine/threonine kinase 4	0.0224541733015418	6.72915102471102	0.205896587721344	0.842131823316652	0.964583657871175	-6.08103127924582
RIPOR1	79567	RHO family interacting cell polarization regulator 1	0.352178891502065	9.03107616183089	1.89378714886274	0.095817290850372	0.516865079046319	-4.53711397950062
RIPOR2	9750	RHO family interacting cell polarization regulator 2	-0.313093109198938	6.52282947031356	-1.59104837914644	0.15365314524992	0.590767875046945	-4.93790884293413
RIPOR3	140876	RIPOR family member 3	-0.0087337792813104	6.50772998188628	-0.0988123727213192	0.923773677394017	0.98309898536812	-6.09847124602313
RIPPLY1	92129	ripply transcriptional repressor 1	0.184849707738201	6.53303003934855	2.14408203860008	0.0651532843811971	0.45885428170132	-4.18969662660161
RIPPLY2	134701	ripply transcriptional repressor 2	0.0555713582213159	6.29562325512142	0.460175205935293	0.657917786788988	0.903534596462279	-5.99171060365343
RIPPLY3	53820	ripply transcriptional repressor 3	-0.127606894543937	7.56423475244768	-1.25700583264302	0.245002868443226	0.683477988792558	-5.33551385249383
RIT2	6014	Ras like without CAAX 2	-0.0746232158454864	6.81416990771997	-0.151098756778346	0.88427880734307	0.974605485537834	-6.09127452577423
RITA1	NA	NA	0.0501512787561367	8.67997025123584	0.538623126223338	0.605138812500318	0.886296922438462	-5.95105576734563
RLBP1	6017	retinaldehyde binding protein 1	-0.744434564862984	8.08324278038673	-1.60369412047323	0.15403723526089	0.591362219303044	-4.92414194700309
RLF	6018	RLF zinc finger	0.128419880670212	10.3292213305398	1.1348270950199	0.29003971854577	0.719180126121916	-5.46679408752742
RLIG1	91298	RNA 5'-phosphate and 3'-OH ligase 1	-0.0684402722346277	9.60944864357365	-0.536618362891294	0.606459009893276	0.887109120347247	-5.95216870125372
RLIM	51132	ring finger protein, LIM domain interacting	0.156799468053013	9.79407935083781	1.46416554585921	0.18216456962805	0.623436314838152	-5.09405872380578
RLN1	6013	relaxin 1	0.0891077512206219	5.76446195760217	0.853534008145962	0.418744378212363	0.801707503054258	-5.73094467822489
RLN2	6019	relaxin 2	0.155727140545641	4.79273724096933	1.18735584720154	0.269907317679274	0.705412201116659	-5.41146180928311
RMC1	29919	regulator of MON1-CCZ1	0.339380190306491	9.76585993624537	3.41508746759007	0.00947599360930133	0.310151790544948	-2.38894076778329
RMDN1	51115	regulator of microtubule dynamics 1	-0.0505733798274648	9.60457407768851	-0.397035993600136	0.70195876177874	0.918984033965562	-6.02003741857917
RMDN3	55177	regulator of microtubule dynamics 3	0.141977058773345	9.98368935263594	1.4239037917494	0.193136761656768	0.633141292454121	-5.14265764820385
RMI1	80010	RecQ mediated genome instability 1	-0.567206110404112	8.58487983501456	-3.04301365134686	0.0165014978792186	0.325984668574442	-2.90960808665372
RMI2	116028	RecQ mediated genome instability 2	-0.199078486542823	7.58583738077524	-2.17857265568813	0.0617737865892777	0.452920005183498	-4.14106259809182
RMND1	55005	required for meiotic nuclear division 1 homolog	0.147886736029857	7.72832140844991	1.1514319780425	0.28354778358098	0.714453618801439	-5.4494900189903
RMND5B	64777	required for meiotic nuclear division 5 homolog B	0.130319224552483	9.17493384033168	1.33336990225741	0.219950506210905	0.659303345595409	-5.24907842960423
RMRP	6023	RNA component of mitochondrial RNA processing endoribonuclease	-0.12756967917974	12.4925052577147	-0.908430569215284	0.390889000552133	0.783324847083162	-5.6838872146964
RN7SK	NA	NA	-0.0286880327141424	13.8721732647752	-0.48296238435065	0.642355679750745	0.898542345855487	-5.98051814875142
RN7SL737P	106481123	RNA, 7SL, cytoplasmic 737, pseudogene	-0.143641242324697	9.66787396481948	-1.06627082490822	0.318118240676832	0.737527057551314	-5.53633750394839
RN7SL832P	106479524	RNA, 7SL, cytoplasmic 832, pseudogene	0.102313874479846	6.45911430165864	0.835423598949194	0.428269388624554	0.806709022569512	-5.7459121805843
RNA28SN5	NA	NA	-0.0879014315305376	14.020639325089	-1.55285970116437	0.159932427360765	0.599552698108007	-4.9844686439121
RNASE1	6035	ribonuclease A family member 1, pancreatic	-0.167419354378357	7.01583587286621	-1.31092494226258	0.227076097134675	0.665642104987122	-5.27481276132512
RNASE10	338879	ribonuclease A family member 10 (inactive)	-0.169961639641696	4.86032287454184	-1.70532305742077	0.127406442652968	0.560737556449618	-4.78888240301045
RNASE11-AS1	254028	RNASE11 and RNASE12 antisense RNA 1	0.219857497332069	6.36598094243761	2.32668033718747	0.0491334913179002	0.427827945638116	-3.93076122674701
RNASE12	NA	NA	0.295086154833626	4.17185255856162	3.72971630316586	0.00603309201277634	0.286674959500877	-1.9648859350845
RNASE13	440163	ribonuclease A family member 13 (inactive)	-0.102027470002293	5.93012062897831	-0.732666177835684	0.485145105212889	0.834184249473889	-5.82570555610358
RNASE2	6036	ribonuclease A family member 2	0.128779161803484	4.96000699394977	1.11224005883057	0.299062555474156	0.725837145896858	-5.49004814748492
RNASE3	6037	ribonuclease A family member 3	0.0998827137280307	6.57315613235868	0.999516169529753	0.347471210949118	0.756386912927102	-5.60098108767001
RNASE6	NA	NA	0.255898913086464	4.18316118816331	1.75434202599241	0.118468413396078	0.548214207656981	-4.72453334900341
RNASE7	NA	NA	0.0497975436960631	6.35853682127969	0.536045635902634	0.606836452029065	0.887281916142482	-5.95248594243471
RNASE8	122665	ribonuclease A family member 8	-0.0451642294859454	5.72814776876562	-0.491202385116678	0.636773897290236	0.896113931654651	-5.97634578016471
RNASE9	390443	ribonuclease A family member 9 (inactive)	0.0293072157445194	5.24013932185746	0.265104048143625	0.797784727766054	0.951240743465729	-6.06618633842973
RNASEH1	246243	ribonuclease H1	0.248480750999321	9.74914855793364	2.37880311684929	0.0453302564090816	0.414515704254337	-3.85632449117052
RNASEH2A	10535	ribonuclease H2 subunit A	-0.376266371097117	9.36837691250319	-2.60885363516864	0.0317942848348961	0.379388534203654	-3.52654403430226
RNASEH2B	79621	ribonuclease H2 subunit B	0.00446091345971777	8.67462353892918	0.025639952873535	0.980186853851482	0.994728158103184	-6.10335212918684
RNASEH2C	84153	ribonuclease H2 subunit C	-0.25764886503507	9.54458382805001	-2.26650908323788	0.0539236876794357	0.434650788073032	-4.0164482555789
RNASEK	NA	NA	0.15220729885102	11.2841891645095	1.9016185048752	0.0945870121889763	0.515695998104901	-4.5261983611285
RNASEL	6041	ribonuclease L	0.0425504384088483	7.63270727655866	0.263449494934187	0.799014262048648	0.951240743465729	-6.06665103432997
RNASET2	8635	ribonuclease T2	-0.0195042434475537	7.74762495150113	-0.142083850797794	0.890606824391734	0.976578587495299	-6.09289153870787
RND1	27289	Rho family GTPase 1	-0.187919491933104	7.2580979600043	-1.74330128505867	0.120318644097649	0.551439477455605	-4.73892036681759
RND2	8153	Rho family GTPase 2	0.314320144100694	9.86796916075809	1.55724947508005	0.16027765185505	0.59964111590729	-4.97964421544779
RND3	390	Rho family GTPase 3	0.454696791031827	9.38444790522947	2.13019848878934	0.0681986125052254	0.463539632430159	-4.21763697989881
RNF10	9921	ring finger protein 10	0.189631756848073	10.561128152601	1.52725155567292	0.166086254508706	0.606589533358041	-5.01645199633404
RNF103	7844	ring finger protein 103	0.184043416471753	8.97097887154644	1.33554621390134	0.21926992520179	0.658153124396096	-5.24656900252925
RNF11	26994	ring finger protein 11	0.323838389658174	9.00824606655875	1.81946448688543	0.107206238339924	0.534006180394126	-4.63742352056996
RNF111	54778	ring finger protein 111	0.0416712364069949	9.41928588120443	0.374125115300666	0.718253673406474	0.924326004270316	-6.02932806398339
RNF112	7732	ring finger protein 112	-0.145891102906312	6.7300981059318	-1.08051397645649	0.312114000875392	0.733632306463282	-5.52214630465673
RNF113A	NA	NA	0.0801747978357358	6.97410487719444	0.774130491326473	0.461618972702851	0.822287051271583	-5.79457544658981
RNF113B	NA	NA	0.0844904485240517	6.46433777971188	1.05458356442097	0.323112588832882	0.739199787127152	-5.54787907453433
RNF114	NA	NA	0.0166916943397187	10.812296149328	0.190830919317842	0.853520175050757	0.96625085542705	-6.08422018476441
RNF115	NA	NA	0.231836826452671	10.273345632933	2.40014385987596	0.0438598932453766	0.410953908832437	-3.82580198517363
RNF121	55298	ring finger protein 121	0.0497312751434501	8.01394301332481	0.486946126441861	0.639654028030989	0.896535523450726	-5.97850922782241
RNF122	79845	ring finger protein 122	-0.0240019405064667	9.72706539689213	-0.0702515097326486	0.946013102052573	0.986173706937256	-6.1010140164257
RNF123	63891	ring finger protein 123	0.14239366529743	8.58899699332445	1.40309070937504	0.199034142461606	0.639167675367186	-5.16748185845723
RNF126	55658	ring finger protein 126	0.095012131867117	10.2040493563318	0.995304315254821	0.349390804234417	0.758167450486425	-5.60495404425524
RNF128	79589	ring finger protein 128	0.0659554717060418	8.1399926163629	0.541293910980242	0.60338242753985	0.886296922438462	-5.9495671340512
RNF133	NA	NA	0.0535293296442703	3.92890755681721	0.681482929657959	0.515240930480748	0.847963206894959	-5.8620772980831
RNF135	84282	ring finger protein 135	0.326469960559787	8.76008082968138	1.80037934264742	0.110359011999008	0.538263306129197	-4.66301153387405
RNF138	NA	NA	-0.121041368819404	8.90108002374157	-1.13623597906771	0.289484265234405	0.71917511498054	-5.46533269905285
RNF139	11236	ring finger protein 139	0.107924663462914	9.63398475509357	0.751142354740127	0.474566615864838	0.8291920743005	-5.81201578672521
RNF14	9604	ring finger protein 14	0.221606566220189	10.8675727699232	1.82553211267248	0.106221916579974	0.532379344805429	-4.62926778877386
RNF141	50862	ring finger protein 141	0.13531343796032	9.56341040236443	0.894247226774263	0.397882095525593	0.786907662380154	-5.69634219246293
RNF144A	9781	ring finger protein 144A	0.00204618783896338	9.87556416094698	0.0068399461139119	0.994738725233947	0.998434700633481	-6.10367919993862
RNF144B	255488	ring finger protein 144B	-0.107432657618996	6.65552107926396	-0.719520048683648	0.492764641807553	0.836698666924192	-5.83526642905676
RNF145	153830	ring finger protein 145	0.0585315219382727	9.74679787839162	0.360786712969608	0.727812461039444	0.928457846989834	-6.03449204497708
RNF148	378925	ring finger protein 148	0.24087761753773	5.19526473402399	2.02693377443121	0.0780467781479487	0.482045127762126	-4.35360388652268
RNF149	284996	ring finger protein 149	0.324214979075225	9.22948981860135	2.55375084242989	0.0346066696593282	0.388225179851829	-3.60561844386088
RNF150	57484	ring finger protein 150	-0.0853307265790977	8.92902915435055	-0.4359752001999	0.67479512925432	0.909191034800694	-6.00290160240625
RNF157	114804	ring finger protein 157	-0.152709376265662	12.1495005385367	-1.40415607565518	0.198728476533533	0.63874855956659	-5.166216235357
RNF167	26001	ring finger protein 167	-0.0372720871419821	10.1723105845806	-0.356004305227413	0.731252252988917	0.928793493890856	-6.03629948561228
RNF168	165918	ring finger protein 168	-0.139734201587096	9.25098681812016	-1.24439210553045	0.24936494579144	0.687443306336601	-5.34947865314131
RNF169	254225	ring finger protein 169	0.067029981683873	9.15468426199278	0.589979521605251	0.571856835962874	0.876276371450804	-5.92124665736472
RNF17	NA	NA	-0.104529481117145	3.49860001727328	-1.23316623758283	0.253301670805664	0.691391919254161	-5.36182982814943
RNF175	285533	ring finger protein 175	-0.306577724301586	8.54467563863328	-2.55169123591312	0.0347165839747294	0.388225179851829	-3.60857391510287
RNF180	285671	ring finger protein 180	-0.224593204749067	8.15157722802282	-0.919586990796321	0.387370413813379	0.781610294419815	-5.67208811942797
RNF181	51255	ring finger protein 181	0.262134226308891	10.115345460391	2.15916957251787	0.0636530543545666	0.455459887691552	-4.16844089001544
RNF182	221687	ring finger protein 182	0.146266011484814	9.53431208703905	0.873135165120998	0.408605148791345	0.796608111152619	-5.71444903718964
RNF183	NA	NA	-0.105580201419542	6.48875340147692	-1.2410800933489	0.25052104811483	0.688788085337946	-5.35313026191011
RNF185-AS1	100852405	RNF185 antisense RNA 1	0.521604217252038	7.51214836841896	3.11798799505102	0.0146867140515689	0.31838874841866	-2.80148935834748
RNF186	54546	ring finger protein 186	0.00954569033488109	7.26484462961719	0.0900111537593579	0.930541504662676	0.98309898536812	-6.09936153327494
RNF19A	25897	ring finger protein 19A, RBR E3 ubiquitin protein ligase	0.0992557801246335	9.92558585914612	0.619879997640089	0.552969679573991	0.868136149805222	-5.90275427997133
RNF19B	127544	ring finger protein 19B	0.294049029459103	9.01605734091418	2.64200437472748	0.0302160634845181	0.374611340393465	-3.47897901389271
RNF2	6045	ring finger protein 2	-0.0378586739565878	10.3178053118851	-0.368003602980547	0.722634121360153	0.926054668122345	-6.03172045841543
RNF20	56254	ring finger protein 20	-0.0799801382418022	9.01490130088705	-0.722250539532286	0.491175721160054	0.836239146524791	-5.83329296578638
RNF207	388591	ring finger protein 207	-0.130640842674885	7.19411735492876	-1.18766773407189	0.269791293515603	0.705412201116659	-5.41112816742536
RNF208	727800	ring finger protein 208	-0.0514560524473155	8.50954314508341	-0.375056663313264	0.717588043468138	0.923955323112959	-6.02896066570466
RNF212	NA	NA	-0.0695975767905687	6.53563291754955	-0.890634872492287	0.399702302526322	0.78852361585946	-5.69946510855184
RNF213	57674	ring finger protein 213	-0.20745325736122	8.98930280719088	-0.988955739972741	0.353362501645003	0.759580215008523	-5.60993360366771
RNF213-AS1	100294362	RNF213 antisense RNA 1	0.103748280429455	7.10968757050424	1.0003949360334	0.347071721766395	0.756038293861233	-5.60015055476296
RNF214	257160	ring finger protein 214	0.17533943947806	8.62436280612855	1.47500944413951	0.179305571674042	0.621582906049437	-5.08084280501549
RNF215	200312	ring finger protein 215	0.172190473258025	8.08091824891313	1.72360224841644	0.123947681853547	0.555548301198544	-4.76489199325561
RNF216	54476	ring finger protein 216	0.283227990778289	9.58943244515998	2.89213569784394	0.0206292676863906	0.342065530901442	-3.1211660154206
RNF217	154214	ring finger protein 217	0.0854165523659625	7.35296691974319	0.44753981127461	0.667090258960786	0.907021505438326	-5.99727936883519
RNF220	NA	NA	0.137277870490009	9.48799053143513	1.39042588094027	0.202699488495473	0.641370055697914	-5.18248490627674
RNF222	NA	NA	-0.0508389850226954	8.01120276754153	-0.525385885636326	0.613884430577048	0.890806579380623	-5.95833321256305
RNF227	NA	NA	0.0928741670566212	7.56003652603203	1.07161611823211	0.315854337295606	0.735839311415472	-5.5310278034202
RNF24	11237	ring finger protein 24	0.0511064123371102	9.59402006113854	0.494137869873113	0.634791341726988	0.896048928939911	-5.97484339964812
RNF26	79102	ring finger protein 26	-0.147635957143356	10.2909399237708	-1.55726097342569	0.158895798980343	0.598620693025538	-4.97894480920592
RNF32	NA	NA	0.0397717944333589	6.14180375128051	0.478551421135801	0.645353706872353	0.899396627671156	-5.98272442260507
RNF32-DT	100506380	RNF32 divergent transcript	0.111184320103478	7.1056266527458	0.94734400997081	0.371820107246324	0.77054518912486	-5.64928062413782
RNF34	80196	ring finger protein 34	-0.0759977649097068	9.58342979404928	-0.660453959959566	0.527937859950133	0.854975584377619	-5.87634844899155
RNF38	NA	NA	-0.0591034535487707	10.9701553927544	-0.703024619504676	0.502433778971791	0.843485834198857	-5.84704990320251
RNF39	NA	NA	-0.132435213261627	6.8927666648671	-1.43122174379243	0.191100068764953	0.632390779718379	-5.13388035901659
RNF4	NA	NA	0.086294292703705	9.83299186526048	0.925843831944641	0.382217066647125	0.778842210407875	-5.66859621621644
RNF40	9810	ring finger protein 40	-0.0672019955389138	8.77334624907341	-0.629523154169781	0.54695744467352	0.865036961106288	-5.89661442847214
RNF41	10193	ring finger protein 41	0.309647000927993	9.70552127752008	2.58870667173863	0.0327944257202445	0.381913443375625	-3.55545535154326
RNF43	54894	ring finger protein 43	-0.0609460256659755	8.60699012191608	-0.516878356542721	0.619540386897523	0.891991475867482	-5.96292164316266
RNF44	22838	ring finger protein 44	0.216454492761247	8.58366429738888	1.26896401979107	0.240926976966034	0.679149313296004	-5.32219116345271
RNF5	6048	ring finger protein 5	-0.0599435343846884	9.18530152491447	-0.557041914716092	0.593082440750468	0.884019912649656	-5.9406515075887
RNF7	9616	ring finger protein 7	0.284760313541712	9.46948211324312	2.09486157666673	0.0702938691685796	0.467416437568276	-4.25882159156564
RNF8	NA	NA	0.0391785852851713	7.41941502925202	0.362137300581786	0.726842226239039	0.928139160622412	-6.03397739260888
RNFT1	51136	ring finger protein, transmembrane 1	0.000394099328550259	10.9108952046323	0.00387438193491154	0.997005729075673	0.999318473606304	-6.10369666543221
RNFT2	84900	ring finger protein, transmembrane 2	-0.298687915649878	9.88995465163976	-2.4422931781526	0.0410957142627416	0.402368424637103	-3.76545546329224
RNGTT	8732	RNA guanylyltransferase and 5'-phosphatase	-0.0810167071497821	9.1842606105419	-0.673839688086708	0.519833673562732	0.850706953877405	-5.86731011802025
RNH1	6050	ribonuclease/angiogenin inhibitor 1	0.468076054316196	9.1482595680906	2.97802181220464	0.0181177216515993	0.332680567400542	-2.99910113621539
RNLS	NA	NA	0.047790161458452	7.06177926454054	0.536211940150053	0.606726840165643	0.887249049277415	-5.95239385657626
RNMT	8731	RNA guanine-7 methyltransferase	0.31005277627369	8.46034966440337	2.60656874043411	0.0319061254511553	0.379388534203654	-3.52982280269903
