gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	entrez	ensgene	description	entrez_final
12924	60.2434374044811	-1.2824236046287865	0.5833547731900637	0.0031337434063829985	0.011707771248151186	NA	12924	NA	NA	12924
11450	48.96507190746848	-1.32612600256208	0.645668220639356	0.003145102743456918	0.011741194032306747	NA	11450	NA	NA	11450
13735	24.773380922338735	-1.5019148579453891	0.6565824128344346	0.0031743421726765217	0.01182539682665731	NA	13735	NA	NA	13735
8922	203.35879090224634	-1.2741670069463042	0.6661697033884563	0.003190652525325157	0.011877063656341409	NA	8922	NA	NA	8922
8338	300.30441410150166	-1.1404448422453841	0.5178432690942821	0.00320765756975102	0.011935798081247532	H2AC20	8338	ENSG00000184260	H2A clustered histone 20	8338
12371	6.789656616521416	-4.025916550797867	2.149257861748571	0.0032340006336082578	0.012017736553494425	NA	12371	NA	NA	12371
18231	5.031960568525013	-2.348176322519766	1.1940090924156965	0.0032550095963347877	0.012075055614615193	NA	18231	NA	NA	18231
6477	585.1803708238668	-1.2239243097695782	0.6035434415107093	0.0032610495581042983	0.01209285164829797	SIAH1	6477	ENSG00000196470	siah E3 ubiquitin protein ligase 1	6477
13620	40.665307875305174	-1.048794944818263	0.429636113416791	0.0032647062330785023	0.012104105163257902	NA	13620	NA	NA	13620
9871	145.25037085691457	-1.1790515106921726	0.5451631303161324	0.0032712282922867744	0.012119050789300003	SEC24D	9871	ENSG00000150961	SEC24 homolog D, COPII coat complex component	9871
12436	15.453993407496164	-1.516340654447504	0.6495856231513083	0.0032863496981278945	0.01216812242680117	NA	12436	NA	NA	12436
12203	103.82492253559525	-1.0230079591024377	0.40290931498762617	0.0032902690413758253	0.012180316875445109	NA	12203	NA	NA	12203
14759	11.411113304625085	-1.30933561450883	0.550169724592155	0.0033159676607495813	0.012263786895828127	NA	14759	NA	NA	14759
10188	109.72249743687034	-1.2910884464056023	0.6669544175019623	0.003316921328917909	0.012264983086086154	TNK2	10188	ENSG00000061938	tyrosine kinase non receptor 2	10188
18210	9.156650897017686	-3.0944402317997666	1.3987040679538207	0.003358603544041769	0.012386163269015893	NA	18210	NA	NA	18210
16162	12.990720296048512	-1.7488431173932688	0.8688606318060184	0.0033686040995393337	0.01241833763613089	NA	16162	NA	NA	16162
13143	37.13487600712603	-1.1736219374560755	0.471394596553868	0.003376229989579643	0.012441736759554902	NA	13143	NA	NA	13143
16098	6.735956602813074	-2.265322107033966	1.2192051699172692	0.0034387193919555793	0.012624206392538678	NA	16098	NA	NA	16098
17715	9.452208450450655	-1.5037101537924804	0.6685447506852435	0.003447765323780079	0.012650256592398965	NA	17715	NA	NA	17715
12288	64.75460842831978	-1.160017691578694	0.48604513857770415	0.003453568613943595	0.01266677323708185	NA	12288	NA	NA	12288
11490	62.54185584952661	-1.2398645687219683	0.5950080357216215	0.003458450388470244	0.012679173177280676	NA	11490	NA	NA	11490
7654	432.1458098446461	-1.0219809828948538	0.4399229477618822	0.003469751338590681	0.012704577761112558	NA	7654	NA	NA	7654
13218	31.234769958540504	-1.011729199850479	0.40085202649782775	0.0034815248213305094	0.012742891583207268	NA	13218	NA	NA	13218
10126	80.61730222426226	-1.0913416114225836	0.47370985713004	0.003491808249875748	0.012773323374216529	DNAL4	10126	ENSG00000100246	dynein axonemal light chain 4	10126
18862	6.8497580106517315	-1.8900709504953368	0.8878742404238579	0.00350766883566003	0.012821702331100648	NA	18862	NA	NA	18862
15947	12.009242348151467	-1.5081816285835556	0.6836007742390334	0.00353128622031482	0.012898341053593602	NA	15947	NA	NA	15947
12581	43.24002478538042	-1.0714111673688786	0.4389874972503664	0.003543640746866274	0.012931331816006855	NA	12581	NA	NA	12581
16492	11.013995065311981	-1.9145543714132938	1.3503576466120908	0.0035493235195187657	0.012949640984880896	NA	16492	NA	NA	16492
15967	18.731697692934144	-1.5665985570430414	0.6629837382358366	0.003552153332712913	0.012955107947512368	NA	15967	NA	NA	15967
8529	516.8048168329693	-1.475294391406677	0.7038764134162514	0.003553194978266474	0.012956478821818222	CYP4F2	8529	ENSG00000186115	cytochrome P450 family 4 subfamily F member 2	8529
14049	32.08259224869501	-1.3144580287251424	0.5361136297946819	0.003562526220438324	0.012978345708714008	NA	14049	NA	NA	14049
21377	2.81616073853593	-2.811410299923016	1.7830711035263238	0.0035770927226289836	0.01301959192430764	NA	21377	NA	NA	21377
14499	13.452161206099456	-1.5832012126068302	1.408874154989724	0.003590001298832942	0.013061322728844249	NA	14499	NA	NA	14499
17608	7.111041316390077	-1.608218667601705	0.7256867726919876	0.003608206611953984	0.013118548490675204	NA	17608	NA	NA	17608
18380	6.359689879438986	-1.7018913863813865	0.8016765594747344	0.0036162000740630256	0.013144353687213398	NA	18380	NA	NA	18380
8471	204.04162514494908	-1.328703545943876	0.5884427928603485	0.003620365487995704	0.013154580426042643	IRS4	8471	ENSG00000133124	insulin receptor substrate 4	8471
6007	543.5532945588468	-1.1135124096595017	0.5157103450132015	0.0036402552385791775	0.013214513560527769	RHD	6007	ENSG00000187010	Rh blood group D antigen	6007
12816	47.301839422495476	-1.0526434302733667	0.4231419996503845	0.0036410995898005917	0.013215113598864101	NA	12816	NA	NA	12816
20065	4.13375159655776	-2.6148564281013305	2.0917057065734204	0.0036584950165157544	0.013273298194707885	NA	20065	NA	NA	20065
11534	84.19866165948358	-1.0168943816714018	0.42997997123843507	0.0036642722281197727	0.013291780397285909	NA	11534	NA	NA	11534
15532	14.576591681371436	-1.3016215004632272	0.5592797017335411	0.0036923952122993424	0.013361417483554761	NA	15532	NA	NA	15532
15364	17.298106929872613	-1.19785668272043	0.5164178961096164	0.0037117039270137286	0.01341382917801563	NA	15364	NA	NA	15364
6331	520.9633996539096	-1.1313542999658113	0.5345088094411904	0.003719010325531431	0.013437738571326992	SCN5A	6331	ENSG00000183873	sodium voltage-gated channel alpha subunit 5	6331
14686	27.56221197276777	-1.2845687892636761	0.5490387333927272	0.003722182923946606	0.013443349285520136	NA	14686	NA	NA	14686
16859	2.790424722001166	-3.03418415136438	1.7169077104449428	0.003722635491478753	0.013443349285520136	NA	16859	NA	NA	16859
16081	8.48308170616287	-1.4267556699519623	0.6303017620846948	0.003732738124534778	0.013477331473389855	NA	16081	NA	NA	16081
6462	251.08220848742596	-1.0731530398706939	0.47501443738472643	0.003764274984030038	0.013581413426046405	SHBG	6462	ENSG00000129214	sex hormone binding globulin	6462
15700	8.323617382614295	-1.70388446106692	0.8079919520689359	0.003764910303562208	0.013581413426046405	NA	15700	NA	NA	15700
19757	2.7195113433099434	-2.719958285582564	1.7553550158764304	0.00376813663404962	0.013587494355241737	NA	19757	NA	NA	19757
17445	10.142397520728284	-2.081337866434584	1.149501313446211	0.0037798965082527663	0.013617283588875803	NA	17445	NA	NA	17445
18461	6.441326955653754	-1.882175779218503	0.9050596722994453	0.0037791131136063866	0.013617283588875803	NA	18461	NA	NA	18461
15699	17.823149312610795	-1.4469673641903262	0.6432218778172945	0.0038004095739599462	0.013678522418870817	NA	15699	NA	NA	15699
5356	628.3004582393037	-1.0859275069394547	0.4887264293912069	0.0038121970069869377	0.013716957352305952	PLRG1	5356	ENSG00000171566	pleiotropic regulator 1	5356
22423	2.286071404739586	-3.994866727810445	2.965815569781849	0.003813202778684302	0.013716957352305952	NA	22423	NA	NA	22423
10167	168.50772560786163	-1.4777307122333823	0.7292195742957853	0.0038146646094773624	0.013718879555424864	CFM1	10167	NA	cystic fibrosis modifier 1	10167
9517	7.402673920910333	-1.824703718959323	0.9600335518686534	0.0038163543346550893	0.013720685702331922	SPTLC2	9517	ENSG00000100596	serine palmitoyltransferase long chain base subunit 2	9517
14519	20.096830601878583	-2.0529053335405125	0.9210550845668702	0.003818160566771538	0.013722380403364653	NA	14519	NA	NA	14519
10038	337.56628976458154	-1.172195937230701	0.5754355372226335	0.003841238679325841	0.01379485992588304	PARP2	10038	ENSG00000129484	poly(ADP-ribose) polymerase 2	10038
15598	16.793340257798477	-1.1960920278992002	0.5136617049040583	0.003877625781721748	0.013910133702873168	NA	15598	NA	NA	15598
11327	116.85879107317992	-1.0327060489308137	0.40404467030049956	0.003878504720991984	0.013910577784296324	NA	11327	NA	NA	11327
14325	8.918790218738591	-1.6412000991025542	0.8527920347675649	0.0038978395854731133	0.013969770934234302	NA	14325	NA	NA	14325
18106	4.751726193808675	-1.9713759568055425	0.9513189489687832	0.00392719754149535	0.014056868007180614	NA	18106	NA	NA	18106
17019	8.939576798088057	-1.5974663849308146	0.7761924337293683	0.003999686400857508	0.01427711666358521	NA	17019	NA	NA	17019
18356	5.364301154717111	-1.9820950841318248	1.0047294091209584	0.003999734856886417	0.01427711666358521	NA	18356	NA	NA	18356
18208	8.203202685994842	-1.6288956837575672	0.8305938321072764	0.004025742747265362	0.014343643281679095	NA	18208	NA	NA	18208
19094	5.170171266682115	-2.4017923419571314	1.7867415284963482	0.004030781857668564	0.014353713766164304	NA	19094	NA	NA	19094
16472	6.448458961909666	-2.269692671699277	1.2110885466097445	0.004040773955428463	0.01437447613290399	NA	16472	NA	NA	16472
11882	79.3260401884586	-1.1877710807423423	0.48289965127983236	0.004097802235253306	0.014533867195236848	NA	11882	NA	NA	11882
16344	7.701123911260489	-1.5223493000763182	0.7019827248686241	0.00411265120325718	0.014573252925453022	NA	16344	NA	NA	16344
20144	3.005910453293931	-3.0344353288639643	1.7919632762366644	0.004128847663562164	0.014614678861510235	NA	20144	NA	NA	20144
18556	6.6902952022672535	-1.4973416849700987	0.6754402659112526	0.004147097734718062	0.014673939820972402	NA	18556	NA	NA	18556
16478	11.441882089536682	-2.1431374870455158	0.9782086842437464	0.004160979320702942	0.014712358023292143	NA	16478	NA	NA	16478
7365	543.1064270566603	-1.0603681521009434	0.48880426846475367	0.004172625732640103	0.014748178238813848	UGT2B10	7365	ENSG00000109181	UDP glucuronosyltransferase family 2 member B10	7365
7078	640.7794637710901	-1.018808241407856	0.44426555992929206	0.0042003404386589	0.014827285557181363	TIMP3	7078	ENSG00000100234	TIMP metallopeptidase inhibitor 3	7078
11880	70.03185668947368	-1.0330823625994454	0.4254023739797717	0.004209670018958133	0.014852137099155952	NA	11880	NA	NA	11880
16660	3.076818599260541	-2.987488670221012	1.9407717812077823	0.004246146905395067	0.01496145864157636	NA	16660	NA	NA	16660
14121	30.795787254146088	-1.4513141925296178	1.1832626926994316	0.004259095942592464	0.014994242537133317	NA	14121	NA	NA	14121
15860	11.075976207894872	-1.256414644571862	0.5422187452471583	0.004259193913225065	0.014994242537133317	NA	15860	NA	NA	15860
14381	14.778249376450557	-1.2366501392925406	0.5392322674231049	0.004272603263373484	0.015028403845810868	NA	14381	NA	NA	14381
13087	58.366580065762555	-1.0297805837867853	0.42438124357422075	0.004304000404056906	0.015121890569299773	NA	13087	NA	NA	13087
15335	12.819408744957595	-1.3682748229383297	0.6164225080332765	0.004311860061495096	0.015141304340807663	NA	15335	NA	NA	15335
13604	33.08592103080482	-1.0242527515215505	0.43185998117807817	0.004331288285837322	0.015201298707065847	NA	13604	NA	NA	13604
16617	14.282272512421947	-1.7346414616440204	0.9102827601375955	0.00433841350515848	0.015218896303247362	NA	16617	NA	NA	16617
16002	9.747680918335762	-1.394592256724555	0.6312266035625507	0.004352752209757603	0.015265617364226478	NA	16002	NA	NA	16002
17500	8.627029271739335	-1.6581428823659734	0.8524236772853796	0.004393442873443443	0.015386142119863746	NA	17500	NA	NA	17500
15460	17.674839764716037	-1.5892839245004238	0.7941805047629624	0.004410524788356065	0.015437630019100248	NA	15460	NA	NA	15460
10468	182.9193772798742	-1.0350353069459721	0.4672877271762911	0.004415490406661462	0.015452003759312051	FST	10468	ENSG00000134363	follistatin	10468
18867	4.022601190979065	-2.1064333423093258	1.0362359538922994	0.004457509680672245	0.015576871232817842	NA	18867	NA	NA	18867
16047	6.204363805786716	-2.0536691004265073	1.1004596970113993	0.004462116652250472	0.015587372494964356	NA	16047	NA	NA	16047
18690	3.140298434040439	-2.9092463247729863	2.014854690349282	0.004508158915813691	0.015729292853554285	NA	18690	NA	NA	18690
8301	450.2419376215597	-1.2595392308892028	0.5802419371528277	0.004515709605172344	0.015746322276699337	PICALM	8301	ENSG00000073921	phosphatidylinositol binding clathrin assembly protein	8301
14743	17.918015834000016	-1.1215849962104172	1.4986629209821634	0.004549971551726459	0.015857270123235782	NA	14743	NA	NA	14743
11884	91.47304679588198	-1.0957447633689692	0.49050581674119353	0.004573725281620436	0.01592637022099576	NA	11884	NA	NA	11884
18841	5.411697421970557	-2.093864516220699	1.1570880927953129	0.004605750843127691	0.016014385770610685	NA	18841	NA	NA	18841
16132	15.25805806837721	-1.3126939148865953	0.6181456134455463	0.004642755935434179	0.016128645708583463	NA	16132	NA	NA	16132
11572	78.17832499207921	-1.0762190072713815	0.4951405470683438	0.004665849954449019	0.01619441875575751	NA	11572	NA	NA	11572
12458	56.07385313603049	-1.239849103503219	0.5935429197706465	0.004691653608331687	0.016254988583183718	NA	12458	NA	NA	12458
8486	217.25981536591627	-1.0094478117397785	0.4576114053912201	0.004739123024441957	0.01639610189842932	NA	8486	NA	NA	8486
14335	33.610351993283146	-2.1263555854909857	1.0119593729606715	0.004855152448574329	0.016732091695007088	NA	14335	NA	NA	14335
19839	5.022803808565475	-2.0512776429080177	1.2813171420781324	0.004874259574319563	0.016786049473691916	NA	19839	NA	NA	19839
21262	3.643103701247163	-2.6340070592287015	1.4452890875456328	0.00489421679867614	0.016845835358867415	NA	21262	NA	NA	21262
18534	6.029282508954939	-1.6998562251555016	0.8518805717429367	0.0049148409078360765	0.016901484459375376	NA	18534	NA	NA	18534
11275	137.7008459451257	-1.0732989843976688	0.4554903939153247	0.00491827310143041	0.016907704085309522	KLHL2	11275	ENSG00000109466	kelch like family member 2	11275
11687	97.88298479815764	-1.003282436657265	0.4390309149068291	0.004929827298924413	0.016944431131114095	NA	11687	NA	NA	11687
13204	50.13151510390422	-1.2829455881597411	0.603561801794176	0.004957980290527402	0.0170291659784599	NA	13204	NA	NA	13204
17105	8.17430953438439	-1.5388349475671363	0.744032323705996	0.004996048142711885	0.017138743681529348	NA	17105	NA	NA	17105
9144	332.6420109189883	-1.1750965309822068	0.527607897279649	0.0050190774644105155	0.0172056132701943	SYNGR2	9144	ENSG00000108639	synaptogyrin 2	9144
17612	6.273432141988401	-1.7328966247659268	0.8874571970492252	0.005121226417218263	0.017491082363194913	NA	17612	NA	NA	17612
17382	5.420323967310111	-1.5981952422449852	0.7682608519231103	0.005125104029706936	0.017501254522219106	NA	17382	NA	NA	17382
16610	12.323262739790636	-2.2546502181126953	1.3823368170413928	0.00514921680094319	0.017574343767652652	NA	16610	NA	NA	16610
15833	11.733411860131499	-1.408482473836722	0.6761094285838889	0.005182423056228418	0.017662895813881127	NA	15833	NA	NA	15833
16420	5.592469695747897	-1.9147306476171735	1.0100227577115772	0.005181798945856655	0.017662895813881127	NA	16420	NA	NA	16420
11033	60.16608567987502	-1.2979086673221023	0.872305693618916	0.005186634891483849	0.017674155423422724	ADAP1	11033	ENSG00000105963	ArfGAP with dual PH domains 1	11033
18375	5.440912404512578	-2.2078893414188734	1.3924130956880785	0.0052414973339399784	0.017824914496929967	NA	18375	NA	NA	18375
18111	8.491333030225473	-1.3327849658093822	0.6091880616215081	0.005279801540978671	0.017919024719884626	NA	18111	NA	NA	18111
18055	7.3013308404862	-1.6664875090267297	0.8353244362573277	0.0053235038005593005	0.018036334864673494	NA	18055	NA	NA	18055
13116	21.873389026450436	-1.1504364782872656	0.5316703496565188	0.005352539319102391	0.018128396743656742	NA	13116	NA	NA	13116
2855	1106.858570125112	-1.0101849522561834	0.47753010483839725	0.0053759054541165025	0.0181746388703283	GPR32P1	2855	NA	GPR32 pseudogene 1	2855
18614	3.870404726128836	-2.025767869121906	1.0286919655695679	0.005395785829511136	0.01822095922750585	NA	18614	NA	NA	18614
18777	6.2854292542866546	-1.8100499895559607	0.9354527060769614	0.005399377658430784	0.018229925158001644	NA	18777	NA	NA	18777
16950	8.561829380175658	-1.5021416402154384	0.7293636119178534	0.005411206737524961	0.018262958191801817	NA	16950	NA	NA	16950
17529	8.403165857199376	-1.5829783115145495	0.7782111395561779	0.005412915207353829	0.018262958191801817	NA	17529	NA	NA	17529
4078	853.8057869715074	-1.0071423836637234	0.4722605321190608	0.005431126121794734	0.018302189689393473	NA	4078	NA	NA	4078
17303	6.089283438637885	-1.9399632338937494	1.2846412695752167	0.0054388069661491815	0.018321727950186814	NA	17303	NA	NA	17303
10463	9.28415998819834	-1.5569036435709784	0.7712222071175044	0.005448286283484171	0.018344134837869456	SLC30A9	10463	ENSG00000014824	solute carrier family 30 member 9	10463
15267	16.90360188590552	-1.5861096589271089	0.7245175721153109	0.005468148278482271	0.018404640893729417	NA	15267	NA	NA	15267
14095	20.497177164158753	-1.2662255612827042	0.6486331371711803	0.005501210526217923	0.018506319455614	NA	14095	NA	NA	14095
14524	10.88514972187081	-1.403535023078512	0.6847158274942442	0.005518893376634952	0.01855106818469674	NA	14524	NA	NA	14524
15164	19.033488235832547	-1.3984135331413203	0.8652324876709658	0.005519278803216387	0.01855106818469674	NA	15164	NA	NA	15164
22475	2.7436002495572986	-2.4177900634381158	1.8506797825541832	0.005522133220611642	0.01855745719328668	NA	22475	NA	NA	22475
4884	1022.7585957058175	-1.048252249991099	0.5151794669502446	0.00555693152294297	0.018665802283925035	NPTX1	4884	ENSG00000171246	neuronal pentraxin 1	4884
13630	32.31935567243145	-1.2072690362396499	0.6164002768179242	0.005561188856288751	0.01867258390825317	NA	13630	NA	NA	13630
16579	10.71179736392055	-2.019958491505706	0.9716022402008135	0.005560507102803172	0.01867258390825317	NA	16579	NA	NA	16579
7864	546.8693889720362	-1.204220261843429	0.804193818953468	0.005593687514956234	0.01875904751483082	SCLC1	7864	NA	small cell cancer of the lung	7864
17962	9.456088499212655	-1.694477745454356	0.8941874232467903	0.005625023913418174	0.018841409703791924	NA	17962	NA	NA	17962
18905	5.7583583011739785	-1.917170636823571	1.4878320659630409	0.005651799944444652	0.01891482007202706	NA	18905	NA	NA	18905
14305	29.916922656339285	-1.1985390188988054	0.5521551405013397	0.005699353839097652	0.019037954868293756	NA	14305	NA	NA	14305
14264	16.74440600703004	-1.0787616126986588	0.4788561522832312	0.005774325397793463	0.019230298736728695	NA	14264	NA	NA	14264
21617	2.1868071130712505	-3.7898474264858	3.0439055909278276	0.005775710195579838	0.019230298736728695	NA	21617	NA	NA	21617
2815	636.5921072117867	-1.047093557532406	0.5071024587365816	0.005778610662143538	0.019236664744436433	GP9	2815	ENSG00000169704	glycoprotein IX platelet	2815
16721	5.5491947829938715	-2.2333596638569446	1.4691486923456099	0.00578420002942568	0.019251978240576905	NA	16721	NA	NA	16721
11494	48.06692967030325	-1.1502282734367106	0.5601986134967099	0.005828415119287316	0.019372636487865153	NA	11494	NA	NA	11494
17413	7.117673183380022	-1.3332650551120906	0.6196800766069992	0.005827937323898803	0.019372636487865153	NA	17413	NA	NA	17413
8150	331.06239443262496	-1.0961520665453408	0.5796700063227853	0.005915560745357626	0.019608708510544158	NA	8150	NA	NA	8150
17472	9.203969233733517	-1.6805455022761204	1.0497318743957815	0.0059210980986253705	0.019618754692471888	NA	17472	NA	NA	17472
13712	20.305008398534266	-1.0928595900616027	0.48256480558184534	0.005941545744807483	0.019671388523255944	NA	13712	NA	NA	13712
18323	7.071085850952307	-2.0430919530209546	1.5718896925972494	0.005948825602807794	0.019685443811637896	NA	18323	NA	NA	18323
22193	3.12518204094468	-2.4135610284678353	1.485378767722045	0.005958030986141413	0.019712553726844276	NA	22193	NA	NA	22193
21667	3.340820867673605	-2.2098372572652436	1.1956843911007917	0.006002337659183214	0.019828805497430747	NA	21667	NA	NA	21667
16210	4.81096440010174	-1.9382428894399908	1.0595476547274658	0.006018025336358125	0.019873882754261916	NA	16210	NA	NA	16210
15645	7.027830798827574	-1.5346068072218646	0.7954608700068603	0.006021096649821866	0.019879842479887645	NA	15645	NA	NA	15645
13677	19.371035364691398	-1.0632065073051522	0.46524674024944046	0.006028600796112675	0.019898677084998095	NA	13677	NA	NA	13677
13151	26.77098279490285	-1.1260270848503666	0.539170226664795	0.0060474848743727536	0.019941478965524326	NA	13151	NA	NA	13151
8832	165.63811135702002	-1.1321899169993705	0.5474505621126668	0.006096061614711915	0.020066890237467622	CD84	8832	ENSG00000066294	CD84 molecule	8832
4415	750.245806277307	-1.083214614346157	0.561422838241011	0.006100042403705743	0.020076598210471416	NA	4415	NA	NA	4415
15103	22.536536395586214	-1.0739100977284821	0.49530528764094756	0.00621879179960563	0.020396545255827743	NA	15103	NA	NA	15103
21114	2.747259546631738	-2.3219868330392726	1.9270980636898085	0.0062459497661748395	0.020470264129257083	NA	21114	NA	NA	21114
1811	856.6371913930525	-1.0392881668639464	0.5038416122105377	0.006276317451342584	0.020552484253841163	SLC26A3	1811	ENSG00000091138	solute carrier family 26 member 3	1811
8085	8.518807421233095	-1.6127856689252527	0.8382733255681581	0.006291496354712157	0.020584870638711044	KMT2D	8085	ENSG00000167548	lysine methyltransferase 2D	8085
16634	6.272324060204543	-1.7704403226228393	0.9703494456578741	0.006291291105160435	0.020584870638711044	NA	16634	NA	NA	16634
13452	17.242048888411343	-1.1919744126417948	0.5665141994219545	0.006305011635625772	0.020622156544691284	NA	13452	NA	NA	13452
14946	5.313336591589255	-1.9349542987429384	1.0873135928571926	0.006326674245197932	0.020685764093881055	NA	14946	NA	NA	14946
15929	18.520660356780805	-1.9430044260059727	0.9630342035601969	0.006327647790497606	0.020685764093881055	NA	15929	NA	NA	15929
18223	5.30618832714718	-2.208648755528674	1.462702196554521	0.006356932921149185	0.02077103283722033	NA	18223	NA	NA	18223
14300	23.319700501432905	-1.1622479776586874	0.5305834405800787	0.006419830941808561	0.020944900244515743	NA	14300	NA	NA	14300
19276	5.2235350560869644	-1.9243118695234651	1.1677203866114216	0.006440986462056374	0.02099708703722644	NA	19276	NA	NA	19276
15821	8.938029421314011	-1.8815412230141875	1.1085467415995245	0.006511942559221047	0.02118149994066535	NA	15821	NA	NA	15821
14198	37.54285550388576	-1.3751527999152793	0.681610775841717	0.006520009317939286	0.02120065185236699	NA	14198	NA	NA	14198
8028	224.70761031228773	-1.058887345466544	0.5130828650351501	0.006556049877956319	0.021310721008001993	MLLT10	8028	ENSG00000078403	MLLT10 histone lysine methyltransferase DOT1L cofactor	8028
16929	9.279605816122146	-1.4536098719029946	0.725888084557454	0.0065646024328652785	0.021331395549505958	NA	16929	NA	NA	16929
14710	14.954651091509348	-1.102478484303657	0.499678989564301	0.006566642863279389	0.021334463566323902	NA	14710	NA	NA	14710
13442	45.99945030420246	-1.2323224369509904	0.6615654149814312	0.006594431183772273	0.021389037544565368	NA	13442	NA	NA	13442
17619	9.627681075886318	-1.3127154713780602	0.6309013443633826	0.006591248486544721	0.021389037544565368	NA	17619	NA	NA	17619
16245	12.331170342443588	-1.4916772628042991	1.0777865318550162	0.006629865367802104	0.021468188007120925	NA	16245	NA	NA	16245
11854	20.34801519653129	-1.8330271683136226	0.9073810244040181	0.0066349376114364644	0.021481038239255536	NA	11854	NA	NA	11854
16916	5.506203922909685	-1.575774758373111	0.8074086831016408	0.0066433204084720325	0.021504600543791455	NA	16916	NA	NA	16916
17643	7.188734037789873	-1.642445519653625	1.1134510352642824	0.006654424021618379	0.021529799814582758	NA	17643	NA	NA	17643
13927	43.070313236100695	-1.1030186676574356	0.4985595443774217	0.006668272879367219	0.02156743535073383	NA	13927	NA	NA	13927
19180	4.092624986461414	-4.728270065163412	3.520738287647761	0.0067005293135965925	0.021657366047484354	NA	19180	NA	NA	19180
13384	11.219456026577076	-1.9413049501281021	0.969927871917878	0.0067056727861719454	0.021670391579490574	NA	13384	NA	NA	13384
17174	10.682092827643286	-1.4344042876254925	0.7165439270279822	0.006726594559225284	0.02171282149226865	NA	17174	NA	NA	17174
15480	20.069087510130625	-1.3817789187586849	0.6367769895957981	0.0067365474928675236	0.02174128536628439	NA	15480	NA	NA	15480
11711	88.74567031674103	-1.0615595336131687	0.5148319841020412	0.006747791846786365	0.021770354298791355	NA	11711	NA	NA	11711
15691	9.075355915959465	-1.543920818721067	0.9257039867050195	0.006753729034611863	0.021785897686487893	NA	15691	NA	NA	15691
12118	13.282198062248328	-1.4677603542643634	0.7840171127222503	0.006790936920982851	0.021876911673439376	NA	12118	NA	NA	12118
11160	105.4244568384762	-1.0220752399455966	0.5025395607562054	0.006830959887755673	0.02199492229907564	ERLIN2	11160	ENSG00000147475	ER lipid raft associated 2	11160
13172	19.466036192944756	-1.199607746917685	0.5666165391484195	0.006879618289816409	0.022136946352201908	NA	13172	NA	NA	13172
17398	3.1160706339933713	-2.404994469147729	1.4947298788627335	0.006888621742418477	0.022162252889602576	NA	17398	NA	NA	17398
15117	9.139701511919045	-1.4091436886871715	0.7147476084882316	0.006892534806082058	0.022171176836555857	NA	15117	NA	NA	15117
17047	11.975025527425897	-1.921415178077038	0.9649466246953864	0.006896810109184079	0.02218126285487215	NA	17047	NA	NA	17047
15718	16.677658920993892	-1.5698711122923121	0.9440556718482147	0.006994657619889566	0.02242923577865725	NA	15718	NA	NA	15718
12640	13.107934229299936	-1.7812380058119917	0.885725679436612	0.007109039666721474	0.02269728817602739	NA	12640	NA	NA	12640
21043	3.922095247391345	-2.0176403849130558	1.2383468334850354	0.0071087843012452275	0.02269728817602739	NA	21043	NA	NA	21043
16303	9.482647265703395	-1.3542557431322915	0.6757190654647558	0.007119489857525909	0.02271350690447733	NA	16303	NA	NA	16303
17453	7.161798361697568	-1.3515323428556365	0.6652600733765937	0.007118753224204748	0.02271350690447733	NA	17453	NA	NA	17453
11043	113.89181697549652	-1.0334605647871487	0.5261142792360181	0.007154077576623928	0.022808896415248733	MID2	11043	ENSG00000080561	midline 2	11043
14589	15.844179468703018	-1.190035709568883	0.5612851500859369	0.00716865476168431	0.02283292803881152	NA	14589	NA	NA	14589
16707	3.9119442450616515	-1.8894950257789909	1.0611064631689622	0.007190526180366181	0.022883864267556214	NA	16707	NA	NA	16707
9639	17.91681928330922	-1.2596733268679114	0.6202055877209975	0.0072243384230762	0.022968934822984143	ARHGEF10	9639	ENSG00000104728	Rho guanine nucleotide exchange factor 10	9639
11948	95.17504822304508	-1.1759686862632697	0.7761098137054226	0.007231584600554858	0.022988217561482862	NA	11948	NA	NA	11948
15895	6.1343982252797185	-1.7470232615918908	1.0471010857098457	0.00726508865872574	0.02308341067550394	NA	15895	NA	NA	15895
18140	7.4644902150976	-1.5205313057950933	0.8047138314153183	0.00728206570648167	0.023122251707267057	NA	18140	NA	NA	18140
6745	680.9649311251056	-1.0244081262147875	0.5377472835438252	0.007329759596090518	0.023250929339774667	SSR1	6745	ENSG00000124783	signal sequence receptor subunit 1	6745
15873	9.006102105848955	-1.57795160620731	1.0169565172771677	0.007372660661444433	0.023371778650003276	NA	15873	NA	NA	15873
16169	9.04244969809009	-1.505895219849132	0.883710650100788	0.007387161241614706	0.023410680308759983	NA	16169	NA	NA	16169
7453	61.699125821631775	-1.185531635762707	0.5755049569068336	0.007399813486065176	0.023442580213627606	WARS1	7453	ENSG00000140105	tryptophanyl-tRNA synthetase 1	7453
15291	20.70224736785925	-1.2747548519551408	0.6376075159032646	0.0074576579366626644	0.023602777867196636	NA	15291	NA	NA	15291
14738	30.335066181117767	-1.103121515261977	0.5116458879635372	0.0074628311255973915	0.023615310005731846	NA	14738	NA	NA	14738
9583	155.36357333218308	-1.0060348010086313	0.49086336901624056	0.007496977818951696	0.023697516611678307	ENTPD4	9583	ENSG00000197217	ectonucleoside triphosphate diphosphohydrolase 4	9583
3058	745.4947466229083	-1.0258546388838625	0.5206355903530128	0.007565834273282571	0.023879127601743776	NA	3058	NA	NA	3058
