"SYMBOL","ENTREZID","GENENAME","GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz","GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz","GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz","GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz","GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz","GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
"TPT1","7178","tumor protein, translationally-controlled 1",8.1684095322992,8.09905096790174,7.54814805602378,7.60646008779489,7.56848271228035,7.66940639706043
"TPT1-AS1","100190939","TPT1 antisense RNA 1",9.73099802882144,9.42206538814266,9.28703880541464,9.43368485996998,9.61368102673335,10.1907879708897
"TPTE","7179","transmembrane phosphatase with tensin homology",3.8592762767732,3.60953784323558,3.85978312419519,3.54765502406852,6.50207018413617,6.81549781266773
"TPTE2","93492","transmembrane phosphoinositide 3-phosphatase and tensin homolog 2",5.09413401277831,4.73783484329388,5.15500918548243,5.29897289229049,6.57259624659195,6.20249913289199
"TPTE2P3","220115","TPTE2 pseudogene 3",5.49527286309956,5.47309363895,5.46485825124363,5.7113163552062,5.33642283426398,5.53685061025482
"TPTE2P6","374491","TPTE2 pseudogene 6",4.87060381915476,4.9763501769738,5.39838871546679,5.99847711682258,5.13332217733075,4.95724157151855
"TPTEP1","387590","TPTE pseudogene 1",4.93800218297891,5.17118760314581,5.03087140167124,5.3265188537929,5.05197718371601,5.11058714225695
"TPX2","22974","TPX2 microtubule nucleation factor",11.5369147998317,11.3192520870066,10.3997902343657,8.96355272307989,10.4692171996341,9.00340447934972
"TRA2A","29896","transformer 2 alpha homolog",9.98656466048149,9.72976209137298,9.83723551309031,10.3590218492628,9.45172117985171,9.33219536768817
"TRA2B","6434","transformer 2 beta homolog",12.1110150002551,12.073097393879,11.4029425473316,11.448136502902,11.9535190532859,12.2384756250747
"TRABD","80305","TraB domain containing",9.52550149049022,9.60636259110401,9.57663185771251,9.59999371258429,9.32532546509647,9.38443777323636
"TRABD2A","129293","TraB domain containing 2A",6.98485741788234,7.26906159004347,7.30012351899596,7.44532331723111,7.11626155636975,7.04241697635996
"TRABD2B","388630","TraB domain containing 2B",7.35037008140407,7.27783069552818,7.64864692304158,7.59791235014463,7.2140258401122,7.32090782721526
"TRADD","8717","TNFRSF1A associated via death domain",8.35134309906181,8.21758926733163,8.52743786935847,8.62251485846863,7.99102040091123,7.99608961843927
"TRAF1","7185","TNF receptor associated factor 1",6.19404605563201,6.72684009648996,6.5064131787578,6.7714442832741,6.03212554004306,6.30946062795124
"TRAF2","7186","TNF receptor associated factor 2",8.24855726659561,8.27159809005441,8.30447313307383,8.10255757652161,7.91036252241796,7.81035665043479
"TRAF3","7187","TNF receptor associated factor 3",8.1194568935356,8.51247731277548,8.34696443526671,8.36125938686943,8.1254031369412,8.64816269751945
"TRAF3IP1","26146","TRAF3 interacting protein 1",7.82146646277848,7.62672258858889,8.03910339251597,7.95501229946358,8.40286439929767,8.50155674288625
"TRAF3IP2","10758","TRAF3 interacting protein 2",9.30049794023229,9.37491712632896,9.36151405015692,8.54361740988392,8.99979063875044,8.38445040305485
"TRAF3IP3","80342","TRAF3 interacting protein 3",5.58146050336439,5.75921987556159,5.66175904983002,5.90635468740654,5.57413181263879,5.67181814936485
"TRAF4","9618","TNF receptor associated factor 4",11.3603221045676,11.0087352121898,10.7284903793091,10.1952773887034,10.8642471942295,10.5515327918994
"TRAF5","7188","TNF receptor associated factor 5",7.47187280370065,7.51135308143024,7.40110459040197,7.96715249008171,7.69318025479368,7.88204726897696
"TRAF6","7189","TNF receptor associated factor 6",10.0719276885523,10.6459697821055,9.2097566614058,9.58413691133706,9.75188872723159,9.87446404772893
"TRAF7","84231","TNF receptor associated factor 7",9.20263208093736,9.25363465609641,9.63126408723611,9.58463067955725,10.0537931250263,10.1709232409896
"TRAFD1","10906","TRAF-type zinc finger domain containing 1",9.79327749885513,9.68243368477619,9.78694841005849,9.47051683332651,9.95647445670727,9.95084421275057
"TRAIP","10293","TRAF interacting protein",8.45946529430689,8.35375610604131,7.57911640735352,7.16231829270071,7.6034321582258,7.05693799447533
"TRAK1","22906","trafficking kinesin protein 1",9.08390440829942,9.00337312434977,9.51650331666375,9.2490018428655,10.5166302653803,10.3369956847968
"TRAK2","66008","trafficking kinesin protein 2",10.6775823267436,10.8931648229705,10.3602660513559,11.0113996736618,11.1671062735676,11.7349409536732
"TRAM1","23471","translocation associated membrane protein 1",11.1095495129838,11.0830961827789,10.7983205466583,10.7616013901097,10.8585685302009,11.219184571091
"TRAM1L1","133022","translocation associated membrane protein 1 like 1",7.26184350224404,7.01132109527396,6.67573192092571,6.67531993407308,7.44657959444011,7.25063995209322
"TRAM2","9697","translocation associated membrane protein 2",10.526694634399,10.7766569206717,11.5720482821675,11.4240338978939,10.2557557479199,10.0774467489371
"TRANK1","9881","tetratricopeptide repeat and ankyrin repeat containing 1",6.37431102261144,6.50853592970027,7.76055791952269,7.11207430898645,7.87452612062159,7.89530178473709
"TRAP1","10131","TNF receptor associated protein 1",11.0777681250108,11.1151447986877,10.8648166662086,10.653233185231,10.7784957236379,10.7217171037796
"TRAPPC1","58485","trafficking protein particle complex subunit 1",11.3388426231373,11.2932087076202,11.2865666521896,11.0369578549613,11.9319620363383,11.8237761403591
"TRAPPC10","7109","trafficking protein particle complex subunit 10",9.64087014901678,9.82646953237654,10.1255364012757,10.3922905696227,9.85425219632484,9.97871840122322
"TRAPPC11","60684","trafficking protein particle complex subunit 11",9.12801356755371,9.15549674465534,8.8623087351302,9.41466929762205,9.63562836880509,9.82750436155079
"TRAPPC12","51112","trafficking protein particle complex subunit 12",8.56391277707781,8.45635548420083,8.49383064551082,8.37346082647708,9.11627356965219,8.96900691700075
"TRAPPC13","80006","trafficking protein particle complex subunit 13",7.74626100776944,7.42785043265494,6.79642508098537,7.05231095292967,7.34812263684886,7.37354513367685
"TRAPPC14","55262","trafficking protein particle complex subunit 14",9.17809467778183,8.91404577925341,9.11028765636657,9.1018651322569,9.4069250534413,9.11961962397731
"TRAPPC2","6399","trafficking protein particle complex subunit 2",8.85814728409656,8.62583716904031,7.88720402168825,8.56380114584086,8.93842982157794,8.73536504445011
"TRAPPC2L","51693","trafficking protein particle complex subunit 2L",8.53706246465726,8.41827705360965,8.33242147038473,8.50479989157761,8.31162487807758,8.4118664851261
"TRAPPC3","27095","trafficking protein particle complex subunit 3",11.330902525369,11.256519131916,10.9456443971657,11.1211592243644,10.963882209397,11.1545193352733
"TRAPPC3L","100128327","trafficking protein particle complex subunit 3L",5.91423655765442,5.72187177391527,6.08548234476558,5.95620237999907,5.35838643723834,5.16651315299158
"TRAPPC4","51399","trafficking protein particle complex subunit 4",11.1136850003694,11.0114738448077,9.93465986263007,10.2175144966117,10.3257595830064,10.536546231595
"TRAPPC5","126003","trafficking protein particle complex subunit 5",11.0377533043242,11.0003701156255,11.1116501966327,10.9838900558589,10.7849581200669,10.7959270222925
"TRAPPC6A","79090","trafficking protein particle complex subunit 6A",7.60928238144288,7.6611710946502,7.92397424079811,7.83472098325395,7.55440012990847,7.62275700094797
"TRAPPC6B","122553","trafficking protein particle complex subunit 6B",10.4431885552546,10.3896013718566,9.57694407243543,9.83854991411046,8.76733787493342,9.20985897591944
"TRAPPC8","22878","trafficking protein particle complex subunit 8",8.65792780948993,8.44883245473987,8.40610451254787,8.48901296342583,8.88533588809419,8.98398328592513
"TRAPPC9","83696","trafficking protein particle complex subunit 9",9.59205138112047,9.54763072582337,9.57401704807462,9.49623829133145,9.98060507451822,9.87497634337483
"TRARG1","286753","trafficking regulator of GLUT4 (SLC2A4) 1",7.01983117705078,7.14292442474286,7.29283872817684,7.13061776548039,6.84064846064317,6.8538036707277
"TRAT1","50852","T cell receptor associated transmembrane adaptor 1",4.43537492914441,4.42172790152256,4.29021788754508,4.40873858544944,3.96793849915661,4.03547060889353
"TRAV12-2","28673","T cell receptor alpha variable 12-2",6.05281921691162,6.02051661589953,5.89973995276837,6.01579801038587,5.75994235785661,5.60376561943047
"TRAV20","28663","T cell receptor alpha variable 20",6.38119405390432,6.29016497850389,6.24384738003361,6.07431783685238,6.04078140035253,6.00216451723259
"TRBV27","28560","T cell receptor beta variable 27",6.28664734621108,6.37315695535053,6.50109916826364,6.61363034497828,6.04144106274681,5.89080533129771
"TRDMT1","1787","tRNA aspartic acid methyltransferase 1",8.39879234620117,8.45208929881401,7.68588821133276,7.80032614881729,6.63801066745768,6.98943900056652
"TRDN","10345","triadin",4.37083400646342,4.54745393213378,4.69138712296752,4.36698269972544,4.21547762826989,4.57082846683162
"TREH","11181","trehalase",6.38909964812271,6.299778644535,6.37864947201841,6.39711989542672,5.88121698873831,5.94070314023092
"TREM1","54210","triggering receptor expressed on myeloid cells 1",5.80397556480097,5.83409718052382,5.92891737188656,6.0709625030389,5.23842730888195,6.03648133843975
"TREM2","54209","triggering receptor expressed on myeloid cells 2",6.06844368259817,6.15542467263537,6.35943295472234,6.1532470250136,5.72147445543013,5.83593570236565
"TREML1","340205","triggering receptor expressed on myeloid cells like 1",6.54829690644919,6.60729352468547,6.97177079126798,6.9787443953924,6.25834724100325,6.19168805437171
"TREML2","79865","triggering receptor expressed on myeloid cells like 2",6.73355506594091,6.74002602019237,6.74641661498394,7.05348515646055,6.26416246995335,6.22185417538645
"TREML3P","340206","triggering receptor expressed on myeloid cells like 3, pseudogene",5.7484114112371,6.09857328719682,6.37062546509342,6.37884026474596,5.81606386875766,5.81958420263578
"TREML4","285852","triggering receptor expressed on myeloid cells like 4",6.39646985649369,6.57613018837808,6.74600626413183,6.84992307827454,6.07172113168793,6.04981798753872
"TRERF1","55809","transcriptional regulating factor 1",7.90162038253432,7.55992550340332,7.85416481023284,6.99062348331557,7.82879335543849,7.10816372863837
"TREX2","11219","three prime repair exonuclease 2",7.62010246103134,7.57724279836781,8.12945540660051,8.08066305265501,7.21194940096023,7.26688486937604
"TRGC2","6967","T cell receptor gamma constant 2",2.88842651584699,3.13752884086668,3.47714857468538,3.59202803959035,3.33968330246104,2.94190669385767
"TRGV3","6976","T cell receptor gamma variable 3",5.379633637749,5.67186050041868,5.8413915963627,5.72101791347237,5.55873847297487,5.19239153528972
"TRGV5","6978","T cell receptor gamma variable 5",5.18591091817075,5.23949838867128,5.75081104221009,5.15169521677825,4.86313775280791,4.92399092568976
"TRGV7","6981","T cell receptor gamma variable 7 (pseudogene)",4.86771300678917,4.94542723550649,5.62992220544435,5.559860832635,4.93669022826982,4.64344600174282
"TRGV9","6983","T cell receptor gamma variable 9",6.22735101810175,6.43359185005225,6.72065268861192,6.53386095278984,6.36348853634641,6.33391781315111
"TRH","7200","thyrotropin releasing hormone",6.93671557190307,6.98386553123493,7.37909412786492,7.16547605890528,6.62925220202928,6.79160840925797
"TRHDE","29953","thyrotropin releasing hormone degrading enzyme",4.68673344489098,4.8801943201656,4.77975444747959,4.79236934085697,4.68499382965673,4.60056188597106
"TRHDE-AS1","283392","TRHDE antisense RNA 1",7.71431823367635,8.00038605391321,7.83104770868935,7.75308057253302,7.1798792037497,7.40379826539063
"TRHR","7201","thyrotropin releasing hormone receptor",5.04391776904817,5.23917604069026,5.50114710987666,5.08253232375884,4.81912489780431,5.19877008133071
"TRIAP1","51499","TP53 regulated inhibitor of apoptosis 1",9.16644522819427,9.18020464013355,8.71724262244299,8.41070232165966,9.31595435241404,9.5205254191871
"TRIB1","10221","tribbles pseudokinase 1",9.27322784729656,9.91918878401456,9.00882499342937,9.48268459364606,9.38844126445407,9.25141440067861
"TRIB2","28951","tribbles pseudokinase 2",11.876706607756,11.8967668384005,11.9838450464501,11.4510687957759,12.1771050340628,11.6697660170515
"TRIB3","57761","tribbles pseudokinase 3",8.45211104970101,10.3802553748832,10.1310637833759,11.4064450334625,9.12717030777846,11.4564033137541
"TRIL","9865","TLR4 interactor with leucine rich repeats",8.3956925356545,8.32998835867796,8.49361990583282,6.95900327364834,8.81998759342475,7.78899995289939
"TRIM10","10107","tripartite motif containing 10",6.04656687768004,5.88163303946131,6.19732345681328,6.31506976069537,5.74877834317694,5.69441856497236
"TRIM11","81559","tripartite motif containing 11",8.42591004880023,8.41206339357643,8.50286261569127,8.45707913212054,8.57496543819456,8.64463049867125
"TRIM13","10206","tripartite motif containing 13",8.01248223451573,7.88660371951025,7.26361805170839,7.0601625785527,8.30002181083706,8.49958477679046
"TRIM14","9830","tripartite motif containing 14",9.22614553053618,9.29452784630973,10.8093887690694,9.73818791200992,9.28683791665064,9.0906439139175
"TRIM15","89870","tripartite motif containing 15",7.38793568571402,7.61148827796769,7.80564906744042,7.76662674187257,7.34920082848434,7.12421210155072
"TRIM16","10626","tripartite motif containing 16",10.3494353318683,10.5681445325591,10.4507873286913,11.1398620735562,9.60065816970635,10.5808479929916
"TRIM16L","147166","tripartite motif containing 16 like (pseudogene)",11.8297175257899,12.1580792845119,11.8076943547231,12.7172112319563,10.6459802370456,11.6922686947486
"TRIM17","51127","tripartite motif containing 17",7.11922997153378,7.22959823558384,7.27814464485534,7.40190557240658,7.23585608267021,7.11112822770487
"TRIM2","23321","tripartite motif containing 2",9.10700429820868,8.60239519786007,9.72864099723292,8.91474777332651,10.252080471146,10.172845095452
"TRIM21","6737","tripartite motif containing 21",7.89953038897029,7.840287229944,9.08759065845254,7.8797969808278,7.143548313957,7.62988975610991
"TRIM22","10346","tripartite motif containing 22",5.70325491314604,6.04344769242254,9.81827535421827,7.72521240619095,7.59342922965143,7.9286459116756
"TRIM23","373","tripartite motif containing 23",7.77926792610535,7.53650734535233,7.47386544018959,7.85639135502625,8.04364192983129,8.09398983806095
"TRIM24","8805","tripartite motif containing 24",11.8869171294276,11.9001249088566,11.8301614191304,11.7866763011154,11.7815037799285,11.4232263039169
"TRIM25","7706","tripartite motif containing 25",9.63186769349647,9.82224454567416,11.6266773945053,10.7660447243573,10.1142271160167,9.91533163008787
"TRIM26","7726","tripartite motif containing 26",8.92414408399825,8.7481309584472,9.44516525588274,8.97682557530149,9.04775274894691,9.00041239590947
"TRIM27","5987","tripartite motif containing 27",10.3843974403171,10.2771246285414,10.1382257975328,9.97794882691624,9.63381799161054,10.037302327038
"TRIM28","10155","tripartite motif containing 28",11.1470467582355,11.141710000538,10.9282030729152,10.8402817316062,11.2555113364084,11.0102867064515
"TRIM29","23650","tripartite motif containing 29",6.43829924394535,6.5425804606974,6.65618334497602,6.52782689970079,6.92455200430765,6.87474881395813
"TRIM3","10612","tripartite motif containing 3",7.77878407265057,7.6105166980695,7.58188319925487,7.61535618784498,7.72935710639541,7.69411936141077
"TRIM31","11074","tripartite motif containing 31",6.51627639877004,6.63193156960502,6.55318208014857,6.2290170987178,5.8372289777155,6.06969065965287
"TRIM32","22954","tripartite motif containing 32",9.73630908406946,9.63261509043778,9.63514576014494,9.43046121868691,9.50383123180809,9.40544521862337
"TRIM33","51592","tripartite motif containing 33",10.5936214429355,10.5150952559527,10.5310914727064,10.5800855408534,11.1235229036977,10.9683585141411
"TRIM35","23087","tripartite motif containing 35",8.74116331908334,8.61756305921309,8.646560660846,8.81342174517122,8.93543447803288,9.18469187467906
"TRIM36","55521","tripartite motif containing 36",8.75574102523776,8.58028071209883,8.05094688444056,8.18647353819194,9.23321365055602,9.31610958018502
"TRIM37","4591","tripartite motif containing 37",10.9944134861981,11.0673099765501,10.8440853848748,10.9209786433222,10.6693007375406,10.7111668656364
"TRIM38","10475","tripartite motif containing 38",5.55908307287612,6.32159591737758,9.00072908200132,9.05248858061674,7.08182608079333,7.63479074068901
"TRIM39-RPP21","202658","TRIM39-RPP21 readthrough",9.37192464407071,9.29872115966496,9.03906522131862,9.43624331703864,9.00716728217244,9.49284678094062
"TRIM4","89122","tripartite motif containing 4",9.28245582298068,9.1993509184339,9.70284596476739,9.8393033373578,9.36983500623437,9.42977574380922
"TRIM40","135644","tripartite motif containing 40",6.05275173685133,6.10264840060188,6.29567475806877,6.10508438276871,6.12057376326741,5.99132988702045
"TRIM41","90933","tripartite motif containing 41",8.35808932138647,8.15139725623766,8.1101598958007,8.15838052680543,8.65869858788576,8.65199033466279
"TRIM42","287015","tripartite motif containing 42",5.7642725553607,5.67162042928702,5.84071326589539,6.1178908337805,5.43594343139542,5.41956817415752
"TRIM43","129868","tripartite motif containing 43",4.72514330363674,4.71934392920328,4.85580210184667,5.13178670163125,4.46800642872003,4.76044048384212
"TRIM44","54765","tripartite motif containing 44",8.95521590556848,9.06016851724732,9.40358768745793,9.33435430912911,9.32823639799648,9.4319334588394
"TRIM45","80263","tripartite motif containing 45",7.56313521328971,7.44252764213903,7.77100269095164,8.02772172891807,7.96095549044454,8.10406211625983
"TRIM46","80128","tripartite motif containing 46",7.16986025340057,7.17138664681497,7.22506965862368,7.33630419406818,7.76184539834537,7.56088003419888
"TRIM47","91107","tripartite motif containing 47",8.45204027584537,9.00950833533452,9.06830165956218,9.40426061537762,9.17922435919496,9.50708515759314
"TRIM48","79097","tripartite motif containing 48",4.46433840974215,4.39984214756165,5.81006175642894,4.70378746999837,6.25483331020587,4.65964096211794
"TRIM49B","283116","tripartite motif containing 49B",4.77652893642747,4.66441516862335,5.06396322961316,5.3594214551866,5.21614817872482,4.44496604880709
"TRIM49C","642612","tripartite motif containing 49C",4.98061250186669,4.97125908114708,5.2329586673042,5.47914102391457,5.46141361119152,4.66861623245582
"TRIM49D2","729384","tripartite motif containing 49D2",5.09548764791331,4.85923536408692,7.2784923743256,5.43017444826205,6.60222743014798,5.16954940954788
"TRIM5","85363","tripartite motif containing 5",7.19066950471356,7.20253596276127,9.5844490466265,8.50340793608311,8.51999820014633,8.71881083465304
"TRIM50","135892","tripartite motif containing 50",6.59069948270426,6.67371787585504,6.79276047513338,6.96116516752655,6.08851468253626,6.40039814777085
"TRIM51","84767","tripartite motif-containing 51",5.39472937129596,5.4328634550629,5.47952613418775,5.502412086763,5.32512692557549,5.2599760801765
"TRIM52","84851","tripartite motif containing 52",7.81128865051866,7.33419242599955,7.52465127987051,7.64966516823357,7.91863339154157,7.82180949852421
"TRIM54","57159","tripartite motif containing 54",6.69519688086991,7.09498318275335,7.25244302503806,6.80736716683404,6.62768533239493,6.50638612294428
"TRIM55","84675","tripartite motif containing 55",5.59880146210678,5.5730086195014,5.7600000025698,5.52594467917426,5.47459016210304,5.32079454156786
"TRIM56","81844","tripartite motif containing 56",7.85581308116562,8.19588610881211,9.03531317057973,9.22281392037462,8.01145874660742,8.36898920119469
"TRIM59","286827","tripartite motif containing 59",6.76818328324939,6.5652993038312,5.94692144730026,5.6007920148302,7.76744680764854,7.34684412030262
"TRIM6","117854","tripartite motif containing 6",4.70515991214957,5.11085112782931,6.68032553802034,5.99894338285776,5.78124086304111,5.66229819987777
"TRIM60","166655","tripartite motif containing 60",5.96351866210685,6.19474308714589,6.46000284317496,6.18364575442341,5.8251571514868,5.66969045191495
"TRIM61","391712","tripartite motif containing 61",8.70755662204745,8.73609481801557,6.61248418153532,7.21456877853525,6.60255669397565,6.1580642470827
"TRIM62","55223","tripartite motif containing 62",8.46966509363603,8.4255791270931,8.43144743461575,8.3711103884033,8.82068148465334,8.57829623561495
"TRIM63","84676","tripartite motif containing 63",5.64612592472596,5.60072464906426,5.95659063329235,5.93618675270251,5.84360129226143,5.57699676585701
"TRIM64","120146","tripartite motif containing 64",5.1827015376647,5.00157322683589,5.04665999203694,5.05018132507392,5.46584022396491,5.42153135341401
"TRIM65","201292","tripartite motif containing 65",8.68706939649658,8.72667229963292,8.84257075022473,8.95252215559356,8.62908247372699,8.75039622561996
"TRIM66","9866","tripartite motif containing 66",7.0681371533562,6.81639271828276,7.04914815082029,7.22722673805914,7.08005084266179,7.52639873818171
"TRIM67","440730","tripartite motif containing 67",7.12569905680306,7.41694174317579,7.33025937775684,7.60791199306647,7.83027257413038,8.27633030040108
"TRIM67-AS1","149373","TRIM67 antisense RNA 1",4.67444451260981,4.70226133562442,5.1560323504641,5.15211891957189,4.19388208632569,4.32505503650049
"TRIM68","55128","tripartite motif containing 68",7.94434867362389,7.83343140913313,8.52566402509483,8.54658304284151,9.14758376878366,9.23841582747713
"TRIM69","140691","tripartite motif containing 69",6.35073843872308,6.34410066271323,6.86251476269391,6.6521495527183,6.76508626968365,7.37260292750987
"TRIM7","81786","tripartite motif containing 7",6.60747627495576,6.73095218770363,6.63827872632224,6.80394002193991,6.52825751272039,6.63411994364527
"TRIM71","131405","tripartite motif containing 71",8.28154057599045,8.43398036600896,8.48147702806391,8.52906608710086,8.15485131990248,8.03049585851661
"TRIM72","493829","tripartite motif containing 72",7.32721951719346,7.38036631149557,7.45945873984393,7.58197228475138,6.84617756724158,6.96772791593098
"TRIM73","375593","tripartite motif containing 73",7.18938712952709,7.33239087672754,7.58689381299008,7.75428586270984,7.24662477201801,7.25859599263033
"TRIM8","81603","tripartite motif containing 8",9.56221416913304,9.54130989176157,9.63340463330525,9.94183965391709,9.7982944042662,10.2363632103433
"TRIM9","114088","tripartite motif containing 9",9.82851942013713,10.0051202652338,9.65628622281001,9.42619293343553,9.48860168348708,9.40029225982847
"TRIML1","339976","tripartite motif family like 1",4.91150440709805,5.0582626775045,4.97350864065105,4.82309171126674,5.04009639608726,4.94506074095272
"TRIML2","205860","tripartite motif family like 2",6.05867144162559,6.15833603892655,6.26982852381124,6.168293956311,5.8912714386321,5.95278532205079
"TRIO","7204","trio Rho guanine nucleotide exchange factor",9.82536766548159,9.80943695923794,9.45024052730685,9.42537752207102,10.4492187964063,10.2284736439464
"TRIOBP","11078","TRIO and F-actin binding protein",8.25914839788897,8.29556987589671,8.28563961673232,8.09330518858533,8.04705569980162,7.80350388001339
"TRIP10","9322","thyroid hormone receptor interactor 10",9.5259069249403,9.73721269030541,10.0634023071782,10.310127987378,8.25838991907346,8.5551022135514
"TRIP11","9321","thyroid hormone receptor interactor 11",8.63753929181804,8.53341888062391,8.1720133927597,8.206270903573,8.77217315285229,8.99721344092681
"TRIP12","9320","thyroid hormone receptor interactor 12",10.5157472130107,10.5974565876747,10.7278538021817,10.6493431738355,11.0959634998991,10.95211636439
"TRIP13","9319","thyroid hormone receptor interactor 13",10.2928380041626,10.1109543541524,8.73227684354842,7.48959979761333,9.2068362963539,8.22310135142213
"TRIP4","9325","thyroid hormone receptor interactor 4",9.2917661866886,9.29282683654546,8.83978263495497,9.50223270870045,7.65904906992973,7.81160429135066
"TRIP6","7205","thyroid hormone receptor interactor 6",7.78118280636437,8.04028957245495,8.27840170722103,8.40714979097123,8.75793773303818,8.90036768636908
"TRIR","79002","telomerase RNA component interacting RNase",11.1909214311181,11.1378486620998,10.8212112049292,10.5669357166797,10.5938060184626,10.6962655514043
"TRIT1","54802","tRNA isopentenyltransferase 1",9.63338522224501,9.62581939552849,9.46845273686783,9.72387150416358,9.01212096844197,9.23926946382432
"TRMO","51531","tRNA methyltransferase O",7.922982113306,7.94907283939108,7.75643481670139,7.60801918048327,8.0855487984511,8.28797666495596
"TRMT1","55621","tRNA methyltransferase 1",9.51056435396385,9.51790631282265,9.60003052279904,10.0678090605122,8.57773993867183,8.74188168866721
"TRMT10A","93587","tRNA methyltransferase 10A",7.85794332261891,7.85997276588983,6.95318890112013,7.27034397105704,7.13249719066512,7.21735617759056
"TRMT10B","158234","tRNA methyltransferase 10B",8.12041243697582,7.82576968817147,7.73489307702461,8.10266292400796,7.53020937908867,7.87230945948291
"TRMT10C","54931","tRNA methyltransferase 10C, mitochondrial RNase P subunit",9.67374185657976,9.76101881688592,8.77577849934655,8.56074479868417,7.94817433401993,8.29483921811461
"TRMT11","60487","tRNA methyltransferase 11 homolog",7.89603612058606,7.86561457700221,7.76664316017417,8.26277214236668,7.52585399045587,7.80966407651479
"TRMT112","51504","tRNA methyltransferase activator subunit 11-2",12.474495233329,12.3952282834263,11.9155406429577,12.2035156556632,12.0346233103682,12.1185081929682
"TRMT12","55039","tRNA methyltransferase 12 homolog",8.29163829101295,8.4032339054639,8.2503816664381,8.32822901610856,8.08701120199755,8.27935421647176
"TRMT13","54482","tRNA methyltransferase 13 homolog",9.09834498907905,8.88539229110263,8.2866965241928,8.79976628071345,8.67478862738598,8.56563424295429
"TRMT1L","81627","tRNA methyltransferase 1 like",9.54910272710153,9.31405302158367,9.06668320614243,8.96839047600101,9.35943662713473,9.5108017491368
"TRMT2A","27037","tRNA methyltransferase 2 homolog A",8.89921543588443,8.8029877532565,9.04861330047409,9.04078711614172,8.98231426160612,8.8709888053796
"TRMT2B","79979","tRNA methyltransferase 2 homolog B",8.7770123371311,8.74493820735742,8.79354031000401,8.69935277355085,8.43595528198099,8.42448527031831
"TRMT44","152992","tRNA methyltransferase 44 homolog",7.03337914626096,7.05139831517632,7.16540920067321,7.51017198905409,7.19501206400126,7.17952060688497
"TRMT5","57570","tRNA methyltransferase 5",9.57924587132215,9.31767460707161,8.61857871808284,8.63495442326588,8.84981768068949,8.55728257953019
"TRMT6","51605","tRNA methyltransferase 6 non-catalytic subunit",10.1350746114594,10.2622749549986,10.1053252574554,10.4051072041712,9.68157908130081,9.71680932605318
"TRMT61A","115708","tRNA methyltransferase 61A",7.95270031827622,8.04918483534536,8.07260495403701,8.25093083293045,7.7564929303337,7.52474141545693
"TRMT61B","55006","tRNA methyltransferase 61B",9.12746571153954,9.0536984521935,8.98682736163494,9.08583240881152,9.29652228723224,9.37782278299674
"TRMT9B","57604","tRNA methyltransferase 9B (putative)",6.59351878665274,6.74722791294566,7.19140091926487,6.92139342635532,8.05601395795022,7.90658377223936
"TRMU","55687","tRNA mitochondrial 2-thiouridylase",8.63210837154758,8.53860452452637,7.90283639823498,8.05799679740445,8.28819536914606,8.39930719355915
"TRNAU1AP","54952","tRNA selenocysteine 1 associated protein 1",9.4776334217476,9.202153002303,8.07777681045057,8.48865259971658,9.00271585704397,8.93588185626248
"TRNP1","388610","TMF1 regulated nuclear protein 1",8.51692716542738,8.59483465349149,8.68212492287982,8.51641222432003,8.53737034721857,8.52935272947209
"TRNT1","51095","tRNA nucleotidyl transferase 1",8.396304103802,8.04525184441867,7.70782288318436,8.22719398750366,8.08214886352441,8.39313347041346
"TRO","7216","trophinin",9.38181986237061,9.01579981947669,9.26194029071806,9.1890911021216,8.91254780602063,8.66246605545733
"TROAP","10024","trophinin associated protein",9.3452383629052,9.11454261545291,8.38322120754868,7.82290467190536,8.82498514831185,7.72421152941905
"TRPA1","8989","transient receptor potential cation channel subfamily A member 1",4.28563198873649,4.4302971211127,4.41419335637327,4.63245399567573,4.85977634804834,4.26055118015352
"TRPC1","7220","transient receptor potential cation channel subfamily C member 1",8.85138470927114,8.9631071385045,8.49990913461402,8.60524198768008,8.38600002724106,8.58809892639644
"TRPC2","7221","transient receptor potential cation channel subfamily C member 2 (pseudogene)",6.09639367289217,6.1055425316934,6.80014712688139,6.49586308274071,5.61990190751373,5.90582462134828
"TRPC3","7222","transient receptor potential cation channel subfamily C member 3",5.57941381572791,5.75914623850603,5.93310279524051,6.00733503951156,6.259530532344,6.69780321029352
"TRPC4","7223","transient receptor potential cation channel subfamily C member 4",5.79930553661078,5.80173877777519,6.12786225086788,5.45938553818834,7.74597167200827,6.88979884505362
"TRPC4AP","26133","transient receptor potential cation channel subfamily C member 4 associated protein",10.5621718543177,10.5491257822208,10.3982676997784,10.6302499294854,10.6270629763552,10.7215885701484
"TRPC5","7224","transient receptor potential cation channel subfamily C member 5",5.48785522498259,5.58520181735819,5.71137449276107,5.70548533610543,5.63478379440858,5.69946550495434
"TRPC6","7225","transient receptor potential cation channel subfamily C member 6",4.43756514781266,4.6974944868576,4.90780186222529,4.70725268369547,4.54427920645939,4.59195888908046
